merchant_category,transaction_id,customer_id,payment_method,location,is_fraud,transaction_amount,timestamp
electronics,TR97185,C1410,Credit Card,Shawnvi,1,9.56,2025-06-18 08:27:57
entertainment,TR75717,C8550,Credit Card,Marinavilleqf,1,9.77,2025-02-24 07:25:50
entertainment,TR97284,C5606,Credit Card,Micah,1,9.67,2025-05-21 05:20:00
entertainment,TR05523,C9000,Credit Card,Olsonmout,1,9.75,2025-04-04 13:38:10
entertainment,TR40054,C6002,Credit Card,Newg,1,9.68,2025-06-01 18:11:35
electronics,TR54161,C0040,Credit Card,Northrv,1,9.75,2025-05-18 00:17:40
entertainment,TR40562,C9425,Credit Card,Newa,1,9.59,2025-02-28 07:52:24
entertainment,TR90134,C2030,Credit Card,Minhshi,1,9.78,2025-03-30 18:27:44
grocery,TR79685,C1019,Credit Card,Goyettestadwg,1,9.81,2025-03-11 00:31:17
electronics,TR62516,C2000,Credit Card,Megmo,1,9.69,2025-06-16 15:02:31
electronics,TR23747,C2100,Credit Card,Port,1,9.59,2025-03-10 21:39:47
clothing,TR19811,C0305,Credit Card,Eastshilm,1,9.6,2025-03-10 19:52:09
grocery,TR46728,C6517,Credit Card,Westpjo,1,9.8,2025-05-08 17:28:44
grocery,TR44026,C2770,Credit Card,Newd,1,9.73,2025-05-11 06:12:54
electronics,TR39486,C6040,Credit Card,Newmchetforte,1,9.57,2025-05-23 09:44:25
clothing,TR80341,C1900,Credit Card,Nort,1,9.65,2025-04-16 01:42:33
grocery,TR85294,C6000,Credit Card,Portybrit,1,9.67,2025-04-30 11:40:39
electronics,TR91706,C6070,Credit Card,Kuhlmansidefd,1,9.79,2025-03-15 11:53:43
clothing,TR05662,C1085,Credit Card,Eastnb,1,9.59,2025-03-13 09:31:12
electronics,TR31790,C8900,Credit Card,South,1,9.8,2025-06-01 21:49:35
electronics,TR83842,C4053,Credit Card,Jacque,1,9.59,2025-05-27 15:05:10
grocery,TR98670,C8460,Credit Card,Shana,1,9.84,2025-07-26 18:41:59
electronics,TR29737,C2000,Credit Card,Northetanekam,1,10.0,2025-06-16 15:50:22
electronics,TR43902,C6485,Credit Card,Southplashawn,1,10.2,2025-03-16 11:55:57
clothing,TR25256,C4216,Credit Card,Renn,1,10.14,2025-05-21 15:10:57
clothing,TR65137,C6000,Credit Card,Elliottst,1,10.27,2025-07-29 16:09:14
grocery,TR58780,C5300,Credit Card,South,1,10.23,2025-08-13 13:50:17
clothing,TR49177,C6800,Credit Card,Northkfloydef,1,10.15,2025-03-05 23:42:43
electronics,TR31688,C3801,Credit Card,Lakeu,1,9.89,2025-08-07 21:31:07
entertainment,TR17982,C4100,Credit Card,Okuneva,1,9.87,2025-04-25 11:28:52
electronics,TR06444,C0083,Credit Card,Marg,1,10.12,2025-05-20 18:54:21
entertainment,TR54228,C7000,Credit Card,Eastia,1,9.88,2025-03-24 02:43:22
entertainment,TR69419,C6001,Credit Card,Dunca,1,10.02,2025-07-30 02:56:00
grocery,TR07646,C4650,Credit Card,Sauerfurttbfp,1,10.14,2025-05-08 02:26:31
clothing,TR47759,C0605,Credit Card,Geneto,1,9.92,2025-03-01 23:09:51
electronics,TR03597,C9000,Credit Card,Eastyamos,1,10.15,2025-05-15 02:16:58
electronics,TR45883,C5000,Credit Card,Newxj,1,10.18,2025-06-10 13:53:55
entertainment,TR20622,C4000,Credit Card,Newlwi,1,10.08,2025-08-17 19:15:31
electronics,TR65398,C0030,Credit Card,Portgsalv,1,10.26,2025-08-05 14:35:48
electronics,TR54328,C2006,Credit Card,Keeling,1,10.22,2025-06-28 00:12:14
clothing,TR63576,C7050,Credit Card,Karlee,1,9.88,2025-05-27 05:56:42
electronics,TR85229,C5570,Credit Card,East,1,9.91,2025-03-03 17:46:01
grocery,TR36365,C0570,Credit Card,West,1,10.24,2025-07-24 04:31:54
grocery,TR83517,C7310,Credit Card,East,1,10.0,2025-02-27 14:12:21
grocery,TR04720,C5070,Credit Card,Kundemo,1,10.11,2025-05-28 12:20:46
electronics,TR80246,C3198,Credit Card,Portf,1,10.02,2025-08-01 06:04:36
electronics,TR95080,C3500,Credit Card,Eastxd,1,10.26,2025-03-05 19:59:31
electronics,TR33093,C0102,Credit Card,Shermansideiz,1,9.98,2025-05-01 14:17:36
grocery,TR70924,C6033,Credit Card,Westpk,1,9.85,2025-03-31 13:35:56
entertainment,TR92895,C0000,Credit Card,Port,1,10.11,2025-08-03 06:52:10
electronics,TR84484,C2410,Credit Card,Luettgenc,1,10.23,2025-08-04 11:30:48
clothing,TR44822,C5400,Credit Card,Westj,1,10.23,2025-04-26 17:36:48
electronics,TR07126,C0003,Credit Card,Southg,1,9.93,2025-07-05 02:35:59
electronics,TR86690,C9916,Credit Card,Absh,1,9.87,2025-07-29 12:02:51
grocery,TR45615,C6025,Credit Card,Cartwrightche,1,9.89,2025-06-04 05:08:46
electronics,TR95887,C0000,Credit Card,South,1,9.93,2025-03-05 15:37:41
electronics,TR75928,C7019,Credit Card,Newtta,1,9.92,2025-06-25 22:03:31
entertainment,TR69042,C9037,Credit Card,Newimirey,1,9.92,2025-05-15 03:46:34
electronics,TR03552,C5596,Credit Card,Westvwa,1,10.02,2025-07-22 01:03:51
grocery,TR81320,C6470,Credit Card,Newlro,1,9.91,2025-04-08 01:29:45
grocery,TR47382,C1004,Credit Card,East,1,9.86,2025-05-25 23:19:08
electronics,TR57970,C6102,Credit Card,Westnj,1,10.1,2025-04-02 19:12:59
clothing,TR22771,C6785,Credit Card,Lebsac,1,10.17,2025-08-19 11:21:55
clothing,TR68252,C0100,Credit Card,Eugeneber,1,10.21,2025-07-11 12:46:01
electronics,TR32735,C5818,Credit Card,Steuberburghw,1,10.13,2025-07-24 07:36:49
entertainment,TR95157,C9005,Credit Card,Newlben,1,10.04,2025-03-31 06:46:37
grocery,TR14189,C0096,Credit Card,Parke,1,10.88,2025-06-20 16:06:39
entertainment,TR64170,C7000,Credit Card,Portdmeredith,1,11.04,2025-05-10 00:58:51
clothing,TR37036,C3001,Credit Card,Seym,1,11.51,2025-05-03 21:11:50
entertainment,TR98461,C9400,Credit Card,Southqmos,1,11.51,2025-08-16 15:35:22
electronics,TR58817,C3060,Credit Card,Harriso,1,10.66,2025-07-18 16:59:20
electronics,TR53821,C3206,Credit Card,Roma,1,11.17,2025-04-29 13:23:06
clothing,TR26585,C1059,Credit Card,Eastdalej,1,10.54,2025-05-27 21:48:51
electronics,TR81308,C7170,Credit Card,Hamil,1,11.46,2025-05-27 08:42:13
grocery,TR20252,C0191,Credit Card,Aubrey,1,11.18,2025-07-24 09:40:57
grocery,TR78305,C7051,Credit Card,Northeric,1,10.4,2025-07-31 00:04:56
grocery,TR80147,C6100,Credit Card,Northjushabur,1,10.83,2025-08-15 11:28:14
clothing,TR42795,C5010,Credit Card,Yundtfo,1,10.72,2025-03-27 15:42:13
clothing,TR10420,C0019,Credit Card,Olso,1,11.57,2025-06-23 04:30:45
electronics,TR42413,C2001,Credit Card,Lake,1,11.24,2025-08-19 16:13:41
grocery,TR37540,C3007,Credit Card,William,1,11.23,2025-07-12 00:08:33
electronics,TR69882,C2060,Credit Card,Volkma,1,11.17,2025-04-28 22:15:19
grocery,TR66316,C9069,Credit Card,Eastsmint,1,10.29,2025-07-25 15:36:58
clothing,TR56642,C8900,Credit Card,Portpadolphvp,1,10.89,2025-07-29 23:31:47
grocery,TR60281,C7076,Credit Card,Northuh,1,11.43,2025-07-17 17:58:48
clothing,TR57162,C1700,Credit Card,Tarenmout,1,10.81,2025-03-25 07:12:25
clothing,TR40804,C8005,Credit Card,Lorileeviewzv,1,10.8,2025-05-30 20:04:29
clothing,TR34638,C2010,Credit Card,Portvc,1,11.29,2025-04-22 01:58:03
clothing,TR08840,C1209,Credit Card,Lake,1,10.98,2025-06-13 08:35:09
electronics,TR98174,C0907,Credit Card,Lawrenc,1,10.55,2025-08-03 13:11:56
entertainment,TR34864,C6009,Credit Card,Southoconcepc,1,11.47,2025-03-06 14:32:24
grocery,TR53409,C1902,Credit Card,Lakerri,1,11.35,2025-03-07 05:39:04
clothing,TR07819,C1800,Credit Card,Dachsid,1,10.36,2025-04-19 17:00:25
electronics,TR60941,C0204,Credit Card,Lake,1,11.28,2025-04-21 16:48:36
entertainment,TR38196,C1040,Credit Card,Lake,1,11.39,2025-05-08 05:57:17
electronics,TR41249,C1007,Credit Card,Lakeaar,1,10.91,2025-04-14 21:22:32
electronics,TR37802,C6310,Credit Card,Newq,1,11.05,2025-02-26 08:10:58
electronics,TR08774,C2000,Credit Card,Soledadlandzg,1,10.65,2025-04-24 22:19:59
electronics,TR93408,C2629,Credit Card,Tamicam,1,11.18,2025-04-02 04:46:12
entertainment,TR32188,C1039,Credit Card,Westpngawkhtp,1,10.65,2025-07-25 15:17:06
electronics,TR14324,C1000,Credit Card,Steuber,1,11.26,2025-05-20 08:48:28
clothing,TR73748,C9006,Credit Card,Westlalva,1,10.78,2025-08-19 22:54:33
clothing,TR80337,C0009,Credit Card,Eastqd,1,11.5,2025-04-25 19:32:51
grocery,TR69315,C2732,Credit Card,Leone,1,10.87,2025-06-09 08:31:04
clothing,TR75260,C8907,Credit Card,Juliushav,1,10.43,2025-03-14 15:34:49
electronics,TR90147,C9010,Credit Card,Stantonch,1,11.32,2025-08-17 08:44:21
grocery,TR40401,C0079,Credit Card,Langwo,1,10.78,2025-03-18 23:24:16
electronics,TR27414,C0040,Credit Card,Rohanhave,1,10.57,2025-03-22 18:02:52
electronics,TR49478,C5510,Credit Card,Caspe,1,10.33,2025-03-07 16:11:36
entertainment,TR48560,C4008,Credit Card,Ported,1,11.46,2025-06-27 18:45:30
grocery,TR37675,C2009,Credit Card,Ellantony,1,10.53,2025-06-06 10:29:36
clothing,TR35535,C6059,Credit Card,Batz,1,10.49,2025-04-25 01:08:49
grocery,TR42757,C1300,Credit Card,Donne,1,11.28,2025-04-21 04:58:56
electronics,TR02953,C5000,Credit Card,Emil,1,10.77,2025-05-24 06:49:10
clothing,TR31983,C5010,Credit Card,Toysta,1,11.07,2025-04-23 19:40:59
electronics,TR01607,C7069,Credit Card,Lakecca,1,11.11,2025-04-15 00:00:51
electronics,TR79770,C8080,Credit Card,Davis,1,11.24,2025-06-01 21:21:59
clothing,TR96258,C5707,Credit Card,Newgje,1,11.04,2025-02-28 05:56:58
clothing,TR39864,C8005,Credit Card,Port,1,11.1,2025-08-08 07:50:48
clothing,TR45973,C2160,Credit Card,Wild,1,10.52,2025-06-24 23:01:19
grocery,TR50080,C2027,Credit Card,East,1,10.54,2025-08-11 16:09:16
grocery,TR67800,C5000,Credit Card,Westyle,1,11.38,2025-05-09 04:02:09
entertainment,TR50002,C7000,Credit Card,Southrrandolp,1,11.32,2025-02-24 17:48:52
grocery,TR57906,C5500,Credit Card,Westx,1,10.71,2025-05-19 10:22:49
clothing,TR73288,C9050,Credit Card,Hudsonvie,1,11.25,2025-05-23 19:09:32
entertainment,TR33683,C6000,Credit Card,Brockmo,1,11.09,2025-03-08 21:32:59
entertainment,TR55326,C7073,Credit Card,Westkj,1,11.48,2025-06-24 09:39:03
electronics,TR58803,C0052,Credit Card,Port,1,10.48,2025-03-27 06:16:58
electronics,TR60071,C5535,Credit Card,Yingto,1,11.22,2025-06-13 22:22:30
entertainment,TR65453,C2010,Credit Card,Shana,1,11.51,2025-06-17 16:31:05
grocery,TR20492,C3003,Credit Card,Newojacobshir,1,10.41,2025-03-24 16:00:53
electronics,TR99531,C7000,Credit Card,Newpvicto,1,11.4,2025-08-10 09:46:16
electronics,TR75452,C6154,Credit Card,Westj,1,10.84,2025-08-18 04:55:27
electronics,TR82412,C6033,Credit Card,Ondr,1,10.87,2025-03-08 16:34:58
entertainment,TR58162,C5076,Credit Card,Boyerstadpbbk,1,11.16,2025-08-11 13:17:38
clothing,TR13435,C1099,Credit Card,Southfhiedixf,1,11.16,2025-04-17 11:49:38
electronics,TR66456,C4005,Credit Card,Lind,1,10.99,2025-07-15 20:42:15
entertainment,TR40232,C9000,Credit Card,Jamar,1,10.49,2025-03-12 02:26:45
entertainment,TR22440,C6526,Credit Card,Newxtha,1,10.46,2025-06-02 15:34:09
entertainment,TR39609,C2001,Credit Card,Millersta,1,10.68,2025-08-13 21:39:45
entertainment,TR62076,C1510,Credit Card,Truman,1,11.14,2025-04-22 05:08:34
grocery,TR84987,C5474,Credit Card,Kozeyt,1,10.34,2025-04-17 14:55:23
entertainment,TR90424,C5104,Credit Card,Stok,1,10.5,2025-06-27 13:11:42
entertainment,TR34944,C0150,Credit Card,Marg,1,11.11,2025-08-01 16:09:05
electronics,TR96313,C1400,Credit Card,Portdel,1,10.76,2025-05-08 21:30:33
electronics,TR09760,C1000,Credit Card,Vinc,1,11.27,2025-03-25 21:47:06
entertainment,TR27007,C6707,Credit Card,Neelybu,1,11.31,2025-08-07 03:00:32
grocery,TR90441,C8500,Credit Card,Eastcv,1,11.28,2025-05-26 12:33:04
electronics,TR70577,C8208,Credit Card,Wileyv,1,11.35,2025-08-21 09:29:04
clothing,TR01589,C4472,Credit Card,Northhr,1,10.83,2025-07-15 21:19:08
entertainment,TR33450,C0900,Credit Card,Ervinf,1,10.3,2025-08-12 13:03:19
electronics,TR77620,C3000,Credit Card,Newcothakzhfi,1,10.87,2025-08-22 07:16:24
entertainment,TR40986,C2090,Credit Card,Portrke,1,11.19,2025-08-22 02:56:18
grocery,TR56602,C8000,Credit Card,Portng,1,10.39,2025-04-06 11:20:05
entertainment,TR61133,C2103,Credit Card,Southz,1,10.82,2025-07-28 11:03:53
electronics,TR45468,C6000,Credit Card,Westchest,1,10.71,2025-04-24 05:34:23
entertainment,TR14800,C5007,Credit Card,Lakeia,1,10.9,2025-07-17 09:54:33
electronics,TR87890,C8000,Credit Card,Westat,1,11.46,2025-05-13 05:43:07
grocery,TR31152,C0580,Credit Card,Lake,1,10.35,2025-04-27 02:17:51
grocery,TR33852,C8800,Credit Card,Northnangelic,1,10.62,2025-07-14 20:07:27
entertainment,TR19114,C5014,Credit Card,Wuckert,1,10.54,2025-06-21 10:13:33
electronics,TR84400,C7060,Credit Card,Newq,1,10.89,2025-08-16 23:00:44
clothing,TR39640,C9800,Credit Card,Sout,1,11.56,2025-05-12 07:12:46
entertainment,TR76327,C3807,Credit Card,Delber,1,10.52,2025-06-20 14:45:10
grocery,TR61400,C8000,Credit Card,Lang,1,10.39,2025-07-26 09:24:01
grocery,TR74585,C5608,Credit Card,North,1,10.43,2025-05-26 00:47:36
electronics,TR06488,C6900,Credit Card,Newwc,1,11.37,2025-02-28 20:47:33
grocery,TR02637,C9307,Credit Card,Leschberg,1,10.69,2025-06-02 01:23:50
entertainment,TR35572,C7900,Credit Card,Samu,1,10.7,2025-07-03 08:12:56
entertainment,TR13417,C1610,Credit Card,Lacyha,1,11.43,2025-06-08 16:51:12
entertainment,TR97580,C3003,Credit Card,Koze,1,10.41,2025-08-08 03:55:45
entertainment,TR65079,C7099,Credit Card,Lakewemil,1,10.32,2025-06-07 11:55:35
electronics,TR21607,C0200,Credit Card,Westxt,1,11.36,2025-07-31 02:44:16
clothing,TR63741,C6000,Credit Card,Lake,1,11.32,2025-08-02 14:55:39
clothing,TR10366,C1909,Credit Card,Arlenalandyij,1,11.35,2025-07-12 23:50:37
entertainment,TR33696,C9060,Credit Card,Mariobe,1,11.22,2025-08-07 06:11:46
clothing,TR39774,C7005,Credit Card,Easthlennyvhk,1,11.53,2025-06-05 10:43:34
grocery,TR92237,C6000,Credit Card,Gulgowski,1,10.3,2025-05-02 22:21:33
clothing,TR25756,C1002,Credit Card,Westoarac,1,11.25,2025-06-08 12:30:56
electronics,TR40498,C7005,Credit Card,East,1,11.24,2025-08-01 12:01:12
electronics,TR82293,C9008,Credit Card,Lakesbrea,1,10.36,2025-05-17 13:31:06
entertainment,TR80215,C0250,Credit Card,Southh,1,10.49,2025-04-24 05:37:23
grocery,TR63194,C6005,Credit Card,Ferryhavenrha,1,11.57,2025-06-26 02:53:59
electronics,TR13754,C5000,Credit Card,Westf,1,10.6,2025-04-22 23:04:19
clothing,TR71099,C7002,Credit Card,Sout,1,10.34,2025-04-22 07:53:02
clothing,TR15130,C7009,Credit Card,Westbandr,1,10.41,2025-02-25 03:49:52
entertainment,TR42373,C3050,Credit Card,Bren,1,10.32,2025-03-12 02:36:11
entertainment,TR26593,C8240,Credit Card,Lake,1,10.48,2025-07-31 12:57:45
grocery,TR77583,C6314,Credit Card,Eastne,1,11.03,2025-07-03 01:21:15
clothing,TR16626,C2811,Credit Card,Eastef,1,11.53,2025-06-19 21:10:30
clothing,TR91580,C2010,Credit Card,Gaylo,1,11.44,2025-06-11 09:03:24
clothing,TR44318,C9120,Credit Card,Mine,1,11.16,2025-06-11 18:16:21
clothing,TR18302,C0210,Credit Card,Wieg,1,10.75,2025-05-03 23:36:04
grocery,TR85825,C9008,Credit Card,Lakeqlash,1,10.56,2025-03-12 16:03:09
entertainment,TR84586,C3700,Credit Card,Felici,1,11.51,2025-03-21 11:02:10
clothing,TR02170,C7700,Credit Card,Northptre,1,11.59,2025-04-04 16:28:38
grocery,TR90306,C2070,Credit Card,Arman,1,10.69,2025-08-02 22:06:45
grocery,TR56528,C7000,Credit Card,Schmidt,1,11.59,2025-07-21 08:36:38
grocery,TR24660,C5074,Credit Card,North,1,11.39,2025-07-12 22:11:36
electronics,TR20627,C6200,Credit Card,Lakeghiedibur,1,10.81,2025-08-15 00:53:57
grocery,TR72849,C1000,Credit Card,Southrt,1,10.63,2025-08-16 11:35:57
grocery,TR15965,C5092,Credit Card,Newdhay,1,12.5,2025-06-09 00:23:11
electronics,TR08577,C3208,Credit Card,Newjeld,1,13.72,2025-07-22 01:37:03
grocery,TR26533,C7050,Credit Card,Southcdic,1,11.75,2025-03-04 07:45:48
grocery,TR23421,C7030,Credit Card,Beie,1,14.03,2025-05-09 23:58:07
entertainment,TR33269,C7500,Credit Card,Newqerm,1,13.55,2025-06-29 08:32:14
grocery,TR37698,C8900,Credit Card,Newltr,1,11.89,2025-07-02 12:08:34
grocery,TR94764,C3003,Credit Card,Bali,1,13.79,2025-05-22 20:40:29
entertainment,TR47868,C9405,Credit Card,Southdbob,1,13.32,2025-08-13 03:13:45
grocery,TR21657,C4881,Credit Card,Westcm,1,13.43,2025-03-10 10:45:08
electronics,TR71773,C5000,Credit Card,Josephi,1,12.17,2025-04-13 20:08:53
electronics,TR27287,C8310,Credit Card,Northut,1,12.89,2025-07-09 23:29:22
clothing,TR41522,C2000,Credit Card,Lakeqbe,1,13.38,2025-08-20 22:57:01
electronics,TR10721,C6050,Credit Card,Emardbu,1,13.38,2025-04-19 12:41:48
grocery,TR32865,C8700,Credit Card,Westeta,1,12.06,2025-07-18 10:39:59
clothing,TR77654,C9070,Credit Card,Rippi,1,12.88,2025-06-17 21:08:35
electronics,TR64984,C3700,Credit Card,Brue,1,14.15,2025-03-24 07:16:23
grocery,TR95862,C6802,Credit Card,Westwi,1,12.57,2025-03-03 21:43:57
grocery,TR38411,C1000,Credit Card,Keiko,1,12.01,2025-04-27 03:53:12
electronics,TR75915,C9008,Credit Card,Northjronlnip,1,13.9,2025-03-16 02:57:44
clothing,TR72432,C8001,Credit Card,Blickt,1,12.79,2025-04-05 03:58:08
electronics,TR74337,C6099,Credit Card,Newnmon,1,13.99,2025-02-26 04:21:19
electronics,TR52492,C9100,Credit Card,Eastph,1,13.13,2025-05-02 14:22:53
entertainment,TR55252,C4000,Credit Card,Port,1,12.82,2025-06-15 15:20:07
electronics,TR92110,C3403,Credit Card,Portcdoug,1,12.34,2025-04-30 18:23:17
entertainment,TR36420,C6000,Credit Card,East,1,12.12,2025-06-28 07:59:53
grocery,TR02076,C7068,Credit Card,Carr,1,14.13,2025-04-28 03:43:58
entertainment,TR35585,C9900,Credit Card,Prosacc,1,12.76,2025-08-17 14:01:32
grocery,TR76611,C3407,Credit Card,Mertzboro,1,12.97,2025-07-07 11:29:56
grocery,TR09662,C8406,Credit Card,Eastadwai,1,12.39,2025-07-26 04:53:52
entertainment,TR25835,C4017,Credit Card,Newkve,1,12.0,2025-06-09 20:22:40
electronics,TR97935,C3200,Credit Card,Southnlucileb,1,12.1,2025-07-27 16:35:40
electronics,TR09482,C1000,Credit Card,Lakensh,1,12.3,2025-05-22 03:15:13
electronics,TR68091,C7000,Credit Card,Southaorlando,1,12.49,2025-05-01 05:34:18
entertainment,TR56275,C9640,Credit Card,Waelc,1,12.53,2025-04-30 03:16:52
entertainment,TR87595,C8001,Credit Card,Vonrue,1,13.27,2025-07-05 17:07:31
grocery,TR28936,C8040,Credit Card,Jorgestadsxsa,1,13.84,2025-04-30 13:31:44
grocery,TR94756,C4400,Credit Card,Francin,1,14.0,2025-06-05 10:45:36
grocery,TR76437,C0040,Credit Card,Nort,1,11.66,2025-08-04 20:40:52
electronics,TR91532,C9000,Credit Card,Orphavi,1,12.36,2025-03-29 13:49:46
clothing,TR38277,C5050,Credit Card,Portgd,1,12.92,2025-04-15 02:47:57
grocery,TR06881,C4010,Credit Card,Westq,1,13.56,2025-04-21 08:52:38
electronics,TR93345,C0000,Credit Card,Strack,1,11.67,2025-03-05 20:14:15
clothing,TR64593,C5073,Credit Card,Nort,1,11.89,2025-04-14 15:21:23
electronics,TR41917,C4980,Credit Card,Portl,1,12.58,2025-05-29 02:36:15
electronics,TR74835,C9000,Credit Card,Westgtatownww,1,13.54,2025-04-14 09:26:26
electronics,TR51828,C2035,Credit Card,Lake,1,11.99,2025-03-27 04:47:20
clothing,TR25842,C0070,Credit Card,Newo,1,11.94,2025-04-05 08:18:28
grocery,TR94430,C0000,Credit Card,Koreyland,1,13.5,2025-03-08 05:14:21
electronics,TR38142,C7000,Credit Card,Kassulk,1,13.76,2025-03-30 19:49:13
clothing,TR66158,C8108,Credit Card,Westxeverettn,1,14.14,2025-03-06 04:27:35
grocery,TR23831,C1003,Credit Card,Newcda,1,14.04,2025-08-17 03:29:23
entertainment,TR52009,C2600,Credit Card,Johnsonboroug,1,12.32,2025-05-10 19:45:42
electronics,TR24194,C3005,Credit Card,Lavoneburghjb,1,13.11,2025-03-03 19:09:42
grocery,TR80932,C3450,Credit Card,Cormierch,1,12.01,2025-08-03 17:21:24
electronics,TR76021,C3306,Credit Card,Eastq,1,11.7,2025-06-11 07:18:21
entertainment,TR23560,C2006,Credit Card,Southnm,1,12.02,2025-06-08 18:17:44
clothing,TR48069,C5040,Credit Card,Lake,1,11.61,2025-06-15 20:46:03
entertainment,TR04241,C6000,Credit Card,Northza,1,11.67,2025-07-01 14:24:53
entertainment,TR99032,C5000,Credit Card,Northuarm,1,12.95,2025-03-06 08:17:34
entertainment,TR22781,C3100,Credit Card,Sout,1,13.66,2025-07-18 18:32:02
clothing,TR32232,C9000,Credit Card,Cesarbe,1,11.98,2025-06-06 19:29:36
entertainment,TR57959,C1003,Credit Card,West,1,13.39,2025-06-27 03:33:05
grocery,TR89602,C2350,Credit Card,Newsve,1,12.26,2025-06-19 16:09:20
grocery,TR82868,C4006,Credit Card,Portqjoaquinr,1,12.51,2025-05-15 12:30:02
grocery,TR32271,C9000,Credit Card,Portta,1,12.62,2025-04-24 08:23:43
electronics,TR21784,C1262,Credit Card,Lakeralfonsot,1,13.39,2025-04-27 22:01:09
electronics,TR73947,C2009,Credit Card,Boylesh,1,11.83,2025-05-02 06:44:49
electronics,TR86813,C9063,Credit Card,Sammybu,1,12.31,2025-05-11 18:35:25
clothing,TR72608,C5705,Credit Card,Newhja,1,13.52,2025-04-30 09:46:04
entertainment,TR18113,C3020,Credit Card,Lake,1,12.48,2025-08-07 06:24:28
entertainment,TR68685,C1092,Credit Card,Lakezy,1,12.76,2025-06-05 00:00:34
clothing,TR05024,C9100,Credit Card,Pric,1,12.35,2025-04-03 06:31:49
clothing,TR77688,C9021,Credit Card,Northjc,1,11.8,2025-04-21 04:31:13
electronics,TR84518,C7010,Credit Card,Cummingsm,1,12.51,2025-03-27 14:26:46
electronics,TR29204,C0224,Credit Card,Southpjinasta,1,12.54,2025-03-23 16:08:48
electronics,TR06090,C7000,Credit Card,Stra,1,12.85,2025-06-04 14:35:18
grocery,TR02902,C5000,Credit Card,Easti,1,12.35,2025-08-12 22:38:48
entertainment,TR95161,C8006,Credit Card,Southktamarag,1,12.44,2025-02-24 02:27:52
clothing,TR37784,C4006,Credit Card,Robelshirekef,1,12.29,2025-04-12 08:03:44
electronics,TR90148,C5090,Credit Card,Roweviewhojwu,1,12.13,2025-06-18 20:18:24
entertainment,TR78504,C1000,Credit Card,Sout,1,14.01,2025-07-03 20:30:01
grocery,TR62718,C9186,Credit Card,Maganto,1,11.97,2025-07-09 17:02:27
electronics,TR29145,C4050,Credit Card,Portwmerl,1,12.25,2025-06-06 02:17:03
grocery,TR70660,C8019,Credit Card,West,1,13.19,2025-06-03 20:08:34
entertainment,TR85236,C1080,Credit Card,Westila,1,12.74,2025-04-17 08:21:52
electronics,TR19641,C0962,Credit Card,Brownch,1,13.85,2025-07-20 05:08:02
grocery,TR98173,C3503,Credit Card,Floydfu,1,13.66,2025-08-06 23:19:55
clothing,TR34270,C5030,Credit Card,Lakewd,1,11.64,2025-02-25 05:13:38
grocery,TR70094,C1240,Credit Card,Wilson,1,13.34,2025-05-19 19:55:51
clothing,TR70823,C4306,Credit Card,Hilp,1,13.58,2025-03-15 19:34:31
electronics,TR99069,C9002,Credit Card,Newxrosanabur,1,13.97,2025-08-02 19:20:06
grocery,TR00803,C5720,Credit Card,West,1,13.93,2025-03-18 22:32:26
grocery,TR35515,C3000,Credit Card,Nort,1,11.63,2025-05-03 01:49:51
grocery,TR24377,C2030,Credit Card,Eastbhenriett,1,12.49,2025-05-24 01:56:04
electronics,TR20768,C2060,Credit Card,Marv,1,12.43,2025-02-26 17:44:55
grocery,TR32116,C6600,Credit Card,Eastub,1,12.52,2025-05-15 22:13:42
grocery,TR31012,C1950,Credit Card,Carinafortmoy,1,12.32,2025-04-08 14:46:36
electronics,TR34686,C1100,Credit Card,Portlmarl,1,13.58,2025-03-30 13:49:36
entertainment,TR78555,C1000,Credit Card,Bergst,1,12.06,2025-05-22 16:52:24
entertainment,TR88597,C4000,Credit Card,Eastmwill,1,12.63,2025-06-21 07:57:20
grocery,TR32457,C1593,Credit Card,Tone,1,13.89,2025-07-13 13:25:14
entertainment,TR39103,C1902,Credit Card,Eaststa,1,11.96,2025-06-28 03:50:09
grocery,TR76431,C1340,Credit Card,Willettes,1,12.78,2025-06-02 00:05:13
entertainment,TR04085,C7600,Credit Card,Dickila,1,12.31,2025-03-21 23:26:09
